Timestamp,Parking Spot,Occupied
2024-10-29 15:14:30.564792,Spot 24,Occupied
2024-10-29 15:14:30.581040,Spot 1,Occupied
2024-10-29 15:14:30.581040,Spot 2,Occupied
2024-10-29 15:14:30.596666,Spot 4,Occupied
2024-10-29 15:14:30.596666,Spot 13,Occupied
2024-10-29 15:14:30.596666,Spot 15,Occupied
2024-10-29 15:14:30.596666,Spot 21,Occupied
2024-10-29 15:14:30.596666,Spot 22,Occupied
2024-10-29 15:14:30.596666,Spot 23,Occupied
2024-10-29 15:14:30.596666,Spot 24,Occupied
2024-10-29 15:14:30.628579,Spot 1,Occupied
2024-10-29 15:14:30.629590,Spot 2,Occupied
2024-10-29 15:14:30.629590,Spot 4,Occupied
2024-10-29 15:14:30.629590,Spot 13,Occupied
2024-10-29 15:14:30.629590,Spot 15,Occupied
2024-10-29 15:14:30.629590,Spot 21,Occupied
2024-10-29 15:14:30.629590,Spot 22,Occupied
2024-10-29 15:14:30.629590,Spot 23,Occupied
2024-10-29 15:14:30.629590,Spot 24,Occupied
2024-10-29 15:14:30.644839,Spot 1,Occupied
2024-10-29 15:14:30.644839,Spot 2,Occupied
2024-10-29 15:14:30.660466,Spot 4,Occupied
2024-10-29 15:14:30.660466,Spot 13,Occupied
2024-10-29 15:14:30.660466,Spot 15,Occupied
2024-10-29 15:14:30.660466,Spot 21,Occupied
2024-10-29 15:14:30.660466,Spot 22,Occupied
2024-10-29 15:14:30.660466,Spot 23,Occupied
2024-10-29 15:14:30.660466,Spot 24,Occupied
2024-10-29 15:14:30.668703,Spot 1,Occupied
2024-10-29 15:14:30.684344,Spot 2,Occupied
2024-10-29 15:14:30.684344,Spot 4,Occupied
2024-10-29 15:14:30.684344,Spot 13,Occupied
2024-10-29 15:14:30.684344,Spot 15,Occupied
2024-10-29 15:14:30.684344,Spot 21,Occupied
2024-10-29 15:14:30.684344,Spot 22,Occupied
2024-10-29 15:14:30.684344,Spot 23,Occupied
2024-10-29 15:14:30.684344,Spot 24,Occupied
2024-10-29 15:14:30.694316,Spot 1,Occupied
2024-10-29 15:14:30.694316,Spot 2,Occupied
2024-10-29 15:14:30.709942,Spot 4,Occupied
2024-10-29 15:14:30.709942,Spot 13,Occupied
2024-10-29 15:14:30.709942,Spot 14,Occupied
2024-10-29 15:14:30.709942,Spot 15,Occupied
2024-10-29 15:14:30.709942,Spot 22,Occupied
2024-10-29 15:14:30.709942,Spot 23,Occupied
2024-10-29 15:14:30.709942,Spot 24,Occupied
2024-10-29 15:14:30.729577,Spot 1,Occupied
2024-10-29 15:14:30.740673,Spot 2,Occupied
2024-10-29 15:14:30.740673,Spot 4,Occupied
2024-10-29 15:14:30.740673,Spot 13,Occupied
2024-10-29 15:14:30.740673,Spot 14,Occupied
2024-10-29 15:14:30.740673,Spot 15,Occupied
2024-10-29 15:14:30.740673,Spot 22,Occupied
2024-10-29 15:14:30.740673,Spot 23,Occupied
2024-10-29 15:14:30.740673,Spot 24,Occupied
2024-10-29 15:14:30.756995,Spot 1,Occupied
2024-10-29 15:14:30.756995,Spot 2,Occupied
2024-10-29 15:14:30.772624,Spot 4,Occupied
2024-10-29 15:14:30.772624,Spot 13,Occupied
2024-10-29 15:14:30.772624,Spot 14,Occupied
2024-10-29 15:14:30.772624,Spot 15,Occupied
2024-10-29 15:14:30.772624,Spot 22,Occupied
2024-10-29 15:14:30.772624,Spot 23,Occupied
2024-10-29 15:14:30.772624,Spot 24,Occupied
2024-10-29 15:14:30.788923,Spot 1,Occupied
2024-10-29 15:14:30.788923,Spot 2,Occupied
2024-10-29 15:14:30.804633,Spot 4,Occupied
2024-10-29 15:14:30.804633,Spot 13,Occupied
2024-10-29 15:14:30.804633,Spot 14,Occupied
2024-10-29 15:14:30.804633,Spot 15,Occupied
2024-10-29 15:14:30.804633,Spot 22,Occupied
2024-10-29 15:14:30.804633,Spot 23,Occupied
2024-10-29 15:14:30.804633,Spot 24,Occupied
2024-10-29 15:14:30.830129,Spot 1,Occupied
2024-10-29 15:14:30.830129,Spot 2,Occupied
2024-10-29 15:14:30.837139,Spot 4,Occupied
2024-10-29 15:14:30.837139,Spot 13,Occupied
2024-10-29 15:14:30.837139,Spot 14,Occupied
2024-10-29 15:14:30.837139,Spot 22,Occupied
2024-10-29 15:14:30.837139,Spot 23,Occupied
2024-10-29 15:14:30.837139,Spot 24,Occupied
2024-10-29 15:14:30.899595,Spot 1,Occupied
2024-10-29 15:14:30.899595,Spot 2,Occupied
2024-10-29 15:14:30.899595,Spot 3,Occupied
2024-10-29 15:14:30.899595,Spot 4,Occupied
2024-10-29 15:14:30.899595,Spot 9,Occupied
2024-10-29 15:14:30.899595,Spot 13,Occupied
2024-10-29 15:14:30.899595,Spot 14,Occupied
2024-10-29 15:14:30.899595,Spot 15,Occupied
2024-10-29 15:14:30.899595,Spot 22,Occupied
2024-10-29 15:14:30.899595,Spot 23,Occupied
2024-10-29 15:14:30.899595,Spot 24,Occupied
2024-10-29 15:14:30.930460,Spot 1,Occupied
2024-10-29 15:14:30.933966,Spot 2,Occupied
2024-10-29 15:14:30.933966,Spot 3,Occupied
2024-10-29 15:14:30.933966,Spot 4,Occupied
2024-10-29 15:14:30.933966,Spot 9,Occupied
2024-10-29 15:14:30.933966,Spot 13,Occupied
2024-10-29 15:14:30.933966,Spot 14,Occupied
2024-10-29 15:14:30.933966,Spot 15,Occupied
2024-10-29 15:14:30.933966,Spot 18,Occupied
2024-10-29 15:14:30.933966,Spot 22,Occupied
2024-10-29 15:14:30.933966,Spot 23,Occupied
2024-10-29 15:14:30.933966,Spot 24,Occupied
2024-10-29 15:14:30.949127,Spot 1,Occupied
2024-10-29 15:14:30.949127,Spot 2,Occupied
2024-10-29 15:14:30.949127,Spot 3,Occupied
2024-10-29 15:14:30.964755,Spot 4,Occupied
2024-10-29 15:14:30.964755,Spot 9,Occupied
2024-10-29 15:14:30.964755,Spot 13,Occupied
2024-10-29 15:14:30.964755,Spot 14,Occupied
2024-10-29 15:14:30.964755,Spot 15,Occupied
2024-10-29 15:14:30.964755,Spot 16,Occupied
2024-10-29 15:14:30.964755,Spot 18,Occupied
2024-10-29 15:14:30.964755,Spot 22,Occupied
2024-10-29 15:14:30.964755,Spot 23,Occupied
2024-10-29 15:14:30.964755,Spot 24,Occupied
2024-10-29 15:14:30.997041,Spot 1,Occupied
2024-10-29 15:14:30.997041,Spot 2,Occupied
2024-10-29 15:14:31.012668,Spot 3,Occupied
2024-10-29 15:14:31.012668,Spot 4,Occupied
2024-10-29 15:14:31.012668,Spot 9,Occupied
2024-10-29 15:14:31.012668,Spot 13,Occupied
2024-10-29 15:14:31.012668,Spot 14,Occupied
2024-10-29 15:14:31.012668,Spot 15,Occupied
2024-10-29 15:14:31.012668,Spot 16,Occupied
2024-10-29 15:14:31.012668,Spot 18,Occupied
2024-10-29 15:14:31.012668,Spot 22,Occupied
2024-10-29 15:14:31.012668,Spot 23,Occupied
2024-10-29 15:14:31.012668,Spot 24,Occupied
2024-10-29 15:14:31.038702,Spot 1,Occupied
2024-10-29 15:14:31.038702,Spot 2,Occupied
2024-10-29 15:14:31.038702,Spot 3,Occupied
2024-10-29 15:14:31.038702,Spot 4,Occupied
2024-10-29 15:14:31.038702,Spot 9,Occupied
2024-10-29 15:14:31.038702,Spot 13,Occupied
2024-10-29 15:14:31.038702,Spot 14,Occupied
2024-10-29 15:14:31.038702,Spot 15,Occupied
2024-10-29 15:14:31.038702,Spot 16,Occupied
2024-10-29 15:14:31.038702,Spot 18,Occupied
2024-10-29 15:14:31.038702,Spot 22,Occupied
2024-10-29 15:14:31.038702,Spot 23,Occupied
2024-10-29 15:14:31.038702,Spot 24,Occupied
2024-10-29 15:14:31.050842,Spot 1,Occupied
2024-10-29 15:14:31.066470,Spot 2,Occupied
2024-10-29 15:14:31.066470,Spot 3,Occupied
2024-10-29 15:14:31.066470,Spot 4,Occupied
2024-10-29 15:14:31.066470,Spot 9,Occupied
2024-10-29 15:14:31.066470,Spot 13,Occupied
2024-10-29 15:14:31.066470,Spot 14,Occupied
2024-10-29 15:14:31.066470,Spot 15,Occupied
2024-10-29 15:14:31.066470,Spot 16,Occupied
2024-10-29 15:14:31.066470,Spot 18,Occupied
2024-10-29 15:14:31.066470,Spot 22,Occupied
2024-10-29 15:14:31.066470,Spot 23,Occupied
2024-10-29 15:14:31.066470,Spot 24,Occupied
2024-10-29 15:14:31.093448,Spot 1,Occupied
2024-10-29 15:14:31.093448,Spot 2,Occupied
2024-10-29 15:14:31.093448,Spot 3,Occupied
2024-10-29 15:14:31.093448,Spot 4,Occupied
2024-10-29 15:14:31.093448,Spot 7,Occupied
2024-10-29 15:14:31.093448,Spot 9,Occupied
2024-10-29 15:14:31.093448,Spot 12,Occupied
2024-10-29 15:14:31.093448,Spot 13,Occupied
2024-10-29 15:14:31.093448,Spot 14,Occupied
2024-10-29 15:14:31.093448,Spot 15,Occupied
2024-10-29 15:14:31.093448,Spot 16,Occupied
2024-10-29 15:14:31.093448,Spot 18,Occupied
2024-10-29 15:14:31.093448,Spot 22,Occupied
2024-10-29 15:14:31.093448,Spot 23,Occupied
2024-10-29 15:14:31.093448,Spot 24,Occupied
2024-10-29 15:14:31.105579,Spot 1,Occupied
2024-10-29 15:14:31.121208,Spot 2,Occupied
2024-10-29 15:14:31.121208,Spot 3,Occupied
2024-10-29 15:14:31.121208,Spot 4,Occupied
2024-10-29 15:14:31.121208,Spot 7,Occupied
2024-10-29 15:14:31.121208,Spot 9,Occupied
2024-10-29 15:14:31.121208,Spot 12,Occupied
2024-10-29 15:14:31.121208,Spot 13,Occupied
2024-10-29 15:14:31.121208,Spot 14,Occupied
2024-10-29 15:14:31.121208,Spot 15,Occupied
2024-10-29 15:14:31.121208,Spot 16,Occupied
2024-10-29 15:14:31.121208,Spot 18,Occupied
2024-10-29 15:14:31.121208,Spot 22,Occupied
2024-10-29 15:14:31.121208,Spot 23,Occupied
2024-10-29 15:14:31.121208,Spot 24,Occupied
2024-10-29 15:14:31.135348,Spot 2,Occupied
2024-10-29 15:14:31.135348,Spot 3,Occupied
2024-10-29 15:14:31.135348,Spot 4,Occupied
2024-10-29 15:14:31.150977,Spot 9,Occupied
2024-10-29 15:14:31.150977,Spot 12,Occupied
2024-10-29 15:14:31.150977,Spot 13,Occupied
2024-10-29 15:14:31.150977,Spot 14,Occupied
2024-10-29 15:14:31.150977,Spot 15,Occupied
2024-10-29 15:14:31.150977,Spot 16,Occupied
2024-10-29 15:14:31.150977,Spot 18,Occupied
2024-10-29 15:14:31.150977,Spot 22,Occupied
2024-10-29 15:14:31.150977,Spot 23,Occupied
2024-10-29 15:14:31.150977,Spot 24,Occupied
2024-10-29 15:14:31.162484,Spot 2,Occupied
2024-10-29 15:14:31.178123,Spot 3,Occupied
2024-10-29 15:14:31.178123,Spot 4,Occupied
2024-10-29 15:14:31.178123,Spot 9,Occupied
2024-10-29 15:14:31.178123,Spot 12,Occupied
2024-10-29 15:14:31.178123,Spot 13,Occupied
2024-10-29 15:14:31.178123,Spot 14,Occupied
2024-10-29 15:14:31.178123,Spot 15,Occupied
2024-10-29 15:14:31.178123,Spot 16,Occupied
2024-10-29 15:14:31.178123,Spot 18,Occupied
2024-10-29 15:14:31.178123,Spot 22,Occupied
2024-10-29 15:14:31.178123,Spot 23,Occupied
2024-10-29 15:14:31.178123,Spot 24,Occupied
2024-10-29 15:14:31.191069,Spot 2,Occupied
2024-10-29 15:14:31.191069,Spot 3,Occupied
2024-10-29 15:14:31.206743,Spot 4,Occupied
2024-10-29 15:14:31.206743,Spot 9,Occupied
2024-10-29 15:14:31.206743,Spot 10,Occupied
2024-10-29 15:14:31.206743,Spot 12,Occupied
2024-10-29 15:14:31.206743,Spot 13,Occupied
2024-10-29 15:14:31.206743,Spot 14,Occupied
2024-10-29 15:14:31.206743,Spot 15,Occupied
2024-10-29 15:14:31.206743,Spot 16,Occupied
2024-10-29 15:14:31.206743,Spot 18,Occupied
2024-10-29 15:14:31.206743,Spot 22,Occupied
2024-10-29 15:14:31.206743,Spot 23,Occupied
2024-10-29 15:14:31.206743,Spot 24,Occupied
2024-10-29 15:14:31.237046,Spot 2,Occupied
2024-10-29 15:14:31.237046,Spot 3,Occupied
2024-10-29 15:14:31.237046,Spot 4,Occupied
2024-10-29 15:14:31.237046,Spot 9,Occupied
2024-10-29 15:14:31.237046,Spot 10,Occupied
2024-10-29 15:14:31.237046,Spot 12,Occupied
2024-10-29 15:14:31.237046,Spot 13,Occupied
2024-10-29 15:14:31.237046,Spot 14,Occupied
2024-10-29 15:14:31.237046,Spot 15,Occupied
2024-10-29 15:14:31.237046,Spot 16,Occupied
2024-10-29 15:14:31.237046,Spot 18,Occupied
2024-10-29 15:14:31.237046,Spot 22,Occupied
2024-10-29 15:14:31.237046,Spot 23,Occupied
2024-10-29 15:14:31.237046,Spot 24,Occupied
2024-10-29 15:14:31.284334,Spot 2,Occupied
2024-10-29 15:14:31.284334,Spot 3,Occupied
2024-10-29 15:14:31.284334,Spot 4,Occupied
2024-10-29 15:14:31.300042,Spot 7,Occupied
2024-10-29 15:14:31.300042,Spot 9,Occupied
2024-10-29 15:14:31.300042,Spot 10,Occupied
2024-10-29 15:14:31.300042,Spot 12,Occupied
2024-10-29 15:14:31.300042,Spot 13,Occupied
2024-10-29 15:14:31.300042,Spot 14,Occupied
2024-10-29 15:14:31.300042,Spot 15,Occupied
2024-10-29 15:14:31.300042,Spot 16,Occupied
2024-10-29 15:14:31.300042,Spot 18,Occupied
2024-10-29 15:14:31.300042,Spot 22,Occupied
2024-10-29 15:14:31.300042,Spot 23,Occupied
2024-10-29 15:14:31.300042,Spot 24,Occupied
2024-10-29 15:14:31.313281,Spot 2,Occupied
2024-10-29 15:14:31.328909,Spot 3,Occupied
2024-10-29 15:14:31.328909,Spot 4,Occupied
2024-10-29 15:14:31.328909,Spot 7,Occupied
2024-10-29 15:14:31.328909,Spot 9,Occupied
2024-10-29 15:14:31.331422,Spot 10,Occupied
2024-10-29 15:14:31.331422,Spot 12,Occupied
2024-10-29 15:14:31.331422,Spot 13,Occupied
2024-10-29 15:14:31.331422,Spot 14,Occupied
2024-10-29 15:14:31.331422,Spot 15,Occupied
2024-10-29 15:14:31.331422,Spot 16,Occupied
2024-10-29 15:14:31.331422,Spot 18,Occupied
2024-10-29 15:14:31.331422,Spot 22,Occupied
2024-10-29 15:14:31.331422,Spot 23,Occupied
2024-10-29 15:14:31.331422,Spot 24,Occupied
2024-10-29 15:14:31.341920,Spot 2,Occupied
2024-10-29 15:14:31.357549,Spot 3,Occupied
2024-10-29 15:14:31.357549,Spot 4,Occupied
2024-10-29 15:14:31.357549,Spot 7,Occupied
2024-10-29 15:14:31.357549,Spot 9,Occupied
2024-10-29 15:14:31.357549,Spot 10,Occupied
2024-10-29 15:14:31.357549,Spot 12,Occupied
2024-10-29 15:14:31.357549,Spot 13,Occupied
2024-10-29 15:14:31.357549,Spot 14,Occupied
2024-10-29 15:14:31.357549,Spot 15,Occupied
2024-10-29 15:14:31.357549,Spot 16,Occupied
2024-10-29 15:14:31.357549,Spot 18,Occupied
2024-10-29 15:14:31.357549,Spot 22,Occupied
2024-10-29 15:14:31.357549,Spot 23,Occupied
2024-10-29 15:14:31.357549,Spot 24,Occupied
2024-10-29 15:14:31.370512,Spot 2,Occupied
2024-10-29 15:14:31.370512,Spot 3,Occupied
2024-10-29 15:14:31.386139,Spot 4,Occupied
2024-10-29 15:14:31.386139,Spot 7,Occupied
2024-10-29 15:14:31.386139,Spot 9,Occupied
2024-10-29 15:14:31.386139,Spot 10,Occupied
2024-10-29 15:14:31.386139,Spot 12,Occupied
2024-10-29 15:14:31.386139,Spot 13,Occupied
2024-10-29 15:14:31.386139,Spot 14,Occupied
2024-10-29 15:14:31.386139,Spot 15,Occupied
2024-10-29 15:14:31.386139,Spot 16,Occupied
2024-10-29 15:14:31.386139,Spot 18,Occupied
2024-10-29 15:14:31.386139,Spot 22,Occupied
2024-10-29 15:14:31.386139,Spot 23,Occupied
2024-10-29 15:14:31.386139,Spot 24,Occupied
2024-10-29 15:14:31.397505,Spot 2,Occupied
2024-10-29 15:14:31.397505,Spot 3,Occupied
2024-10-29 15:14:31.397505,Spot 4,Occupied
2024-10-29 15:14:31.413132,Spot 7,Occupied
2024-10-29 15:14:31.413132,Spot 9,Occupied
2024-10-29 15:14:31.413132,Spot 10,Occupied
2024-10-29 15:14:31.413132,Spot 12,Occupied
2024-10-29 15:14:31.413132,Spot 13,Occupied
2024-10-29 15:14:31.413132,Spot 14,Occupied
2024-10-29 15:14:31.413132,Spot 15,Occupied
2024-10-29 15:14:31.413132,Spot 18,Occupied
2024-10-29 15:14:31.413132,Spot 21,Occupied
2024-10-29 15:14:31.413132,Spot 22,Occupied
2024-10-29 15:14:31.413132,Spot 23,Occupied
2024-10-29 15:14:31.413132,Spot 24,Occupied
2024-10-29 15:14:31.444722,Spot 2,Occupied
2024-10-29 15:14:31.444722,Spot 3,Occupied
2024-10-29 15:14:31.444722,Spot 4,Occupied
2024-10-29 15:14:31.444722,Spot 7,Occupied
2024-10-29 15:14:31.444722,Spot 9,Occupied
2024-10-29 15:14:31.444722,Spot 10,Occupied
2024-10-29 15:14:31.444722,Spot 12,Occupied
2024-10-29 15:14:31.444722,Spot 13,Occupied
2024-10-29 15:14:31.444722,Spot 14,Occupied
2024-10-29 15:14:31.444722,Spot 15,Occupied
2024-10-29 15:14:31.444722,Spot 21,Occupied
2024-10-29 15:14:31.444722,Spot 22,Occupied
2024-10-29 15:14:31.444722,Spot 23,Occupied
2024-10-29 15:14:31.444722,Spot 24,Occupied
2024-10-29 15:14:31.476494,Spot 2,Occupied
2024-10-29 15:14:31.476494,Spot 3,Occupied
2024-10-29 15:14:31.476494,Spot 4,Occupied
2024-10-29 15:14:31.476494,Spot 7,Occupied
2024-10-29 15:14:31.476494,Spot 9,Occupied
2024-10-29 15:14:31.476494,Spot 10,Occupied
2024-10-29 15:14:31.476494,Spot 12,Occupied
2024-10-29 15:14:31.476494,Spot 13,Occupied
2024-10-29 15:14:31.476494,Spot 14,Occupied
2024-10-29 15:14:31.476494,Spot 15,Occupied
2024-10-29 15:14:31.476494,Spot 16,Occupied
2024-10-29 15:14:31.476494,Spot 21,Occupied
2024-10-29 15:14:31.476494,Spot 22,Occupied
2024-10-29 15:14:31.476494,Spot 23,Occupied
2024-10-29 15:14:31.476494,Spot 24,Occupied
2024-10-29 15:14:31.508466,Spot 1,Occupied
2024-10-29 15:14:31.508466,Spot 2,Occupied
2024-10-29 15:14:31.508466,Spot 3,Occupied
2024-10-29 15:14:31.508466,Spot 4,Occupied
2024-10-29 15:14:31.508466,Spot 7,Occupied
2024-10-29 15:14:31.508466,Spot 9,Occupied
2024-10-29 15:14:31.508466,Spot 10,Occupied
2024-10-29 15:14:31.508466,Spot 12,Occupied
2024-10-29 15:14:31.508466,Spot 13,Occupied
2024-10-29 15:14:31.508466,Spot 14,Occupied
2024-10-29 15:14:31.508466,Spot 15,Occupied
2024-10-29 15:14:31.508466,Spot 16,Occupied
2024-10-29 15:14:31.508466,Spot 21,Occupied
2024-10-29 15:14:31.508466,Spot 22,Occupied
2024-10-29 15:14:31.508466,Spot 23,Occupied
2024-10-29 15:14:31.508466,Spot 24,Occupied
2024-10-29 15:14:31.531717,Spot 1,Occupied
2024-10-29 15:14:31.531717,Spot 2,Occupied
2024-10-29 15:14:31.541228,Spot 3,Occupied
2024-10-29 15:14:31.541228,Spot 4,Occupied
2024-10-29 15:14:31.541228,Spot 7,Occupied
2024-10-29 15:14:31.541228,Spot 9,Occupied
2024-10-29 15:14:31.541228,Spot 10,Occupied
2024-10-29 15:14:31.541228,Spot 13,Occupied
2024-10-29 15:14:31.541228,Spot 14,Occupied
2024-10-29 15:14:31.541228,Spot 15,Occupied
2024-10-29 15:14:31.541228,Spot 16,Occupied
2024-10-29 15:14:31.541228,Spot 21,Occupied
2024-10-29 15:14:31.541228,Spot 22,Occupied
2024-10-29 15:14:31.541228,Spot 23,Occupied
2024-10-29 15:14:31.541228,Spot 24,Occupied
2024-10-29 15:14:31.556779,Spot 1,Occupied
2024-10-29 15:14:31.556779,Spot 2,Occupied
2024-10-29 15:14:31.572407,Spot 3,Occupied
2024-10-29 15:14:31.572407,Spot 4,Occupied
2024-10-29 15:14:31.572407,Spot 9,Occupied
2024-10-29 15:14:31.572407,Spot 10,Occupied
2024-10-29 15:14:31.572407,Spot 13,Occupied
2024-10-29 15:14:31.572407,Spot 14,Occupied
2024-10-29 15:14:31.572407,Spot 15,Occupied
2024-10-29 15:14:31.572407,Spot 16,Occupied
2024-10-29 15:14:31.572407,Spot 21,Occupied
2024-10-29 15:14:31.572407,Spot 22,Occupied
2024-10-29 15:14:31.572407,Spot 23,Occupied
2024-10-29 15:14:31.572407,Spot 24,Occupied
2024-10-29 15:14:31.589068,Spot 1,Occupied
2024-10-29 15:14:31.604777,Spot 2,Occupied
2024-10-29 15:14:31.604777,Spot 3,Occupied
2024-10-29 15:14:31.604777,Spot 4,Occupied
2024-10-29 15:14:31.604777,Spot 9,Occupied
2024-10-29 15:14:31.604777,Spot 10,Occupied
2024-10-29 15:14:31.604777,Spot 13,Occupied
2024-10-29 15:14:31.604777,Spot 14,Occupied
2024-10-29 15:14:31.604777,Spot 15,Occupied
2024-10-29 15:14:31.604777,Spot 16,Occupied
2024-10-29 15:14:31.604777,Spot 21,Occupied
2024-10-29 15:14:31.604777,Spot 22,Occupied
2024-10-29 15:14:31.604777,Spot 23,Occupied
2024-10-29 15:14:31.604777,Spot 24,Occupied
2024-10-29 15:14:31.636012,Spot 1,Occupied
2024-10-29 15:14:31.636012,Spot 2,Occupied
2024-10-29 15:14:31.651640,Spot 3,Occupied
2024-10-29 15:14:31.651640,Spot 4,Occupied
2024-10-29 15:14:31.651640,Spot 9,Occupied
2024-10-29 15:14:31.651640,Spot 10,Occupied
2024-10-29 15:14:31.651640,Spot 13,Occupied
2024-10-29 15:14:31.651640,Spot 14,Occupied
2024-10-29 15:14:31.651640,Spot 15,Occupied
2024-10-29 15:14:31.651640,Spot 16,Occupied
2024-10-29 15:14:31.651640,Spot 21,Occupied
2024-10-29 15:14:31.651640,Spot 22,Occupied
2024-10-29 15:14:31.651640,Spot 23,Occupied
2024-10-29 15:14:31.651640,Spot 24,Occupied
2024-10-29 15:14:31.684602,Spot 1,Occupied
2024-10-29 15:14:31.684602,Spot 2,Occupied
2024-10-29 15:14:31.684602,Spot 3,Occupied
2024-10-29 15:14:31.684602,Spot 4,Occupied
2024-10-29 15:14:31.684602,Spot 9,Occupied
2024-10-29 15:14:31.684602,Spot 13,Occupied
2024-10-29 15:14:31.684602,Spot 14,Occupied
2024-10-29 15:14:31.684602,Spot 15,Occupied
2024-10-29 15:14:31.684602,Spot 16,Occupied
2024-10-29 15:14:31.684602,Spot 19,Occupied
2024-10-29 15:14:31.684602,Spot 21,Occupied
2024-10-29 15:14:31.684602,Spot 22,Occupied
2024-10-29 15:14:31.684602,Spot 23,Occupied
2024-10-29 15:14:31.684602,Spot 24,Occupied
2024-10-29 15:14:31.796211,Spot 1,Occupied
2024-10-29 15:14:31.796211,Spot 2,Occupied
2024-10-29 15:14:31.796211,Spot 3,Occupied
2024-10-29 15:14:31.796211,Spot 4,Occupied
2024-10-29 15:14:31.796211,Spot 6,Occupied
2024-10-29 15:14:31.796211,Spot 9,Occupied
2024-10-29 15:14:31.796211,Spot 13,Occupied
2024-10-29 15:14:31.796211,Spot 14,Occupied
2024-10-29 15:14:31.796211,Spot 16,Occupied
2024-10-29 15:14:31.796211,Spot 19,Occupied
2024-10-29 15:14:31.796211,Spot 21,Occupied
2024-10-29 15:14:31.796211,Spot 22,Occupied
2024-10-29 15:14:31.811837,Spot 23,Occupied
2024-10-29 15:14:31.811837,Spot 24,Occupied
2024-10-29 15:14:31.885671,Spot 1,Occupied
2024-10-29 15:14:31.888673,Spot 2,Occupied
2024-10-29 15:14:31.892669,Spot 3,Occupied
2024-10-29 15:14:31.893667,Spot 4,Occupied
2024-10-29 15:14:31.894665,Spot 6,Occupied
2024-10-29 15:14:31.895667,Spot 9,Occupied
2024-10-29 15:14:31.897667,Spot 13,Occupied
2024-10-29 15:14:31.899668,Spot 14,Occupied
2024-10-29 15:14:31.901668,Spot 16,Occupied
2024-10-29 15:14:31.902668,Spot 17,Occupied
2024-10-29 15:14:31.904667,Spot 19,Occupied
2024-10-29 15:14:31.905668,Spot 21,Occupied
2024-10-29 15:14:31.906668,Spot 22,Occupied
2024-10-29 15:14:31.907668,Spot 23,Occupied
2024-10-29 15:14:31.908667,Spot 24,Occupied
2024-10-29 15:14:31.932010,Spot 1,Occupied
2024-10-29 15:14:31.932010,Spot 2,Occupied
2024-10-29 15:14:31.932010,Spot 3,Occupied
2024-10-29 15:14:31.932010,Spot 4,Occupied
2024-10-29 15:14:31.932010,Spot 6,Occupied
2024-10-29 15:14:31.932010,Spot 9,Occupied
2024-10-29 15:14:31.932010,Spot 13,Occupied
2024-10-29 15:14:31.932010,Spot 14,Occupied
2024-10-29 15:14:31.932010,Spot 16,Occupied
2024-10-29 15:14:31.932010,Spot 17,Occupied
2024-10-29 15:14:31.932010,Spot 19,Occupied
2024-10-29 15:14:31.932010,Spot 21,Occupied
2024-10-29 15:14:31.932010,Spot 22,Occupied
2024-10-29 15:14:31.932010,Spot 23,Occupied
2024-10-29 15:14:31.946517,Spot 24,Occupied
2024-10-29 15:14:31.967970,Spot 1,Occupied
2024-10-29 15:14:31.967970,Spot 2,Occupied
2024-10-29 15:14:31.967970,Spot 3,Occupied
2024-10-29 15:14:31.967970,Spot 4,Occupied
2024-10-29 15:14:31.967970,Spot 6,Occupied
2024-10-29 15:14:31.967970,Spot 9,Occupied
2024-10-29 15:14:31.967970,Spot 13,Occupied
2024-10-29 15:14:31.967970,Spot 14,Occupied
2024-10-29 15:14:31.967970,Spot 15,Occupied
2024-10-29 15:14:31.967970,Spot 16,Occupied
2024-10-29 15:14:31.967970,Spot 17,Occupied
2024-10-29 15:14:31.967970,Spot 19,Occupied
2024-10-29 15:14:31.967970,Spot 21,Occupied
2024-10-29 15:14:31.967970,Spot 22,Occupied
2024-10-29 15:14:31.967970,Spot 23,Occupied
2024-10-29 15:14:31.967970,Spot 24,Occupied
2024-10-29 15:14:32.001700,Spot 1,Occupied
2024-10-29 15:14:32.001700,Spot 2,Occupied
2024-10-29 15:14:32.001700,Spot 3,Occupied
2024-10-29 15:14:32.001700,Spot 4,Occupied
2024-10-29 15:14:32.001700,Spot 6,Occupied
2024-10-29 15:14:32.001700,Spot 9,Occupied
2024-10-29 15:14:32.001700,Spot 13,Occupied
2024-10-29 15:14:32.001700,Spot 14,Occupied
2024-10-29 15:14:32.001700,Spot 15,Occupied
2024-10-29 15:14:32.001700,Spot 16,Occupied
2024-10-29 15:14:32.001700,Spot 17,Occupied
2024-10-29 15:14:32.001700,Spot 19,Occupied
2024-10-29 15:14:32.001700,Spot 21,Occupied
2024-10-29 15:14:32.001700,Spot 22,Occupied
2024-10-29 15:14:32.001700,Spot 23,Occupied
2024-10-29 15:14:32.001700,Spot 24,Occupied
2024-10-29 15:14:32.035624,Spot 1,Occupied
2024-10-29 15:14:32.035624,Spot 2,Occupied
2024-10-29 15:14:32.035624,Spot 3,Occupied
2024-10-29 15:14:32.035624,Spot 4,Occupied
2024-10-29 15:14:32.035624,Spot 6,Occupied
2024-10-29 15:14:32.035624,Spot 9,Occupied
2024-10-29 15:14:32.035624,Spot 13,Occupied
2024-10-29 15:14:32.035624,Spot 15,Occupied
2024-10-29 15:14:32.035624,Spot 16,Occupied
2024-10-29 15:14:32.035624,Spot 17,Occupied
